,Project,Commit,File,Method,CommentType,#Parameters_x,NLOC_x,Complexity_x,NLOC_slope,Params_slope,Complexity_slope,pmd_warnings_numbers,checkstyle_warnings_numbers
8630,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCRegistry.java,PCRegistry::getFieldTypes( Class pcClass),Not SATD,1.0,4.0,1.0,,,,0.0,2.0
8642,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeanLifecycleCallbacks.java,"BeanLifecycleCallbacks::makeCallback( Object obj , Object rel , int eventType)",Not SATD,3.0,9.0,3.0,,,,0.0,0.0
8662,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEventManager.java,"LifecycleEventManager::hasDetachListeners( Object source , ClassMetaData meta)",Not SATD,2.0,6.0,4.0,,,,0.0,0.0
8689,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/event/MethodLifecycleCallbacks.java,MethodLifecycleCallbacks::getCallbackMethod(),Not SATD,0.0,3.0,1.0,,,,0.0,3.0
8698,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEvent.java,RemoteCommitEvent::getDeletedObjectIds(),Not SATD,0.0,5.0,3.0,,,,1.0,0.0
8699,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEvent.java,RemoteCommitEvent::readExternal( ObjectInput in),Not SATD,1.0,11.0,3.0,,,,0.0,0.0
8711,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/event/SingleJVMRemoteCommitProvider.java,SingleJVMRemoteCommitProvider::close(),Not SATD,0.0,5.0,1.0,,,,0.0,0.0
8727,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java,TCPRemoteCommitProvider::getNumBroadcastThreads(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
8732,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java,TCPRemoteCommitProvider::getMaxActive(),Not SATD,0.0,3.0,1.0,,,,0.0,4.0
8750,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java,"AbstractBrokerFactory::newBroker( String user , String pass , boolean managed , int connRetainMode)",Not SATD,4.0,4.0,1.0,,,,0.0,2.0
8779,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java,AbstractBrokerFactory::loadPersistentTypes( ClassLoader envLoader),SATD,1.0,29.0,9.0,,,,0.0,6.0
8804,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCResultObjectProvider.java,"AbstractPCResultObjectProvider::initialize( OpenJPAStateManager sm , PCState state , FetchState fetchState)",Not SATD,3.0,5.0,1.0,,,,0.0,0.0
8818,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachManager.java,AttachManager::assertManaged( Object obj),Not SATD,1.0,7.0,2.0,,,,0.0,1.0
8832,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachStrategy.java,"AttachStrategy::copyCollection( AttachManager manager , Collection orig , FieldMetaData fmd)",Not SATD,3.0,7.0,2.0,,,,1.0,0.0
8915,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,"BrokerImpl::findAll( Collection oids , boolean validate , FindCallbacks call)",Not SATD,3.0,7.0,2.0,,,,0.0,2.0
8918,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,BrokerImpl::detachAll( OpCallbacks call),Not SATD,1.0,15.0,4.0,,,,1.0,9.0
8921,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,BrokerImpl::preFlush(),Not SATD,0.0,10.0,2.0,,,,0.0,3.0
8940,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,"BrokerImpl::refresh( Object obj , OpCallbacks call)",SATD,2.0,17.0,4.0,,,,3.0,8.0
8957,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,BrokerImpl::TransactionalCache::size(),Not SATD,0.0,8.0,3.0,,,,0.0,4.0
8958,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,"BrokerImpl::findAll( Collection oids , FetchState fetchState , BitSet exclude , Object edata , int flags , FindCallbacks call)",Not SATD,6.0,90.0,33.0,,,,1.0,6.0
8989,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,"BrokerImpl::detach( Object obj , OpCallbacks call)",Not SATD,2.0,17.0,5.0,,,,3.0,20.0
8999,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory.java,DelegatingBrokerFactory::hashCode(),Not SATD,0.0,3.0,1.0,,,,0.0,2.0
9014,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java,DelegatingQuery::getQuery(),Not SATD,0.0,3.0,1.0,,,,0.0,4.0
9019,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingResultList.java,DelegatingResultList::isProviderOpen(),Not SATD,0.0,7.0,2.0,,,,0.0,0.0
9049,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,"DetachManager::InstanceDetachFieldManager::storeIntField( int field , int curVal)",SATD,2.0,4.0,1.0,,,,0.0,0.0
9062,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,DetachedStateManager::isDetached(),Not SATD,0.0,3.0,1.0,,,,19.0,47.0
9070,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,ExpressionStoreQuery::setQuery( Object query),Not SATD,1.0,4.0,1.0,,,,0.0,0.0
9081,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,ExpressionStoreQuery::getResolver(),Not SATD,0.0,16.0,1.0,,,,0.0,0.0
9082,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,"ExpressionStoreQuery::AbstractExpressionExecutor::assertNotContainer( Value val , StoreQuery q)",Not SATD,2.0,14.0,6.0,,,,0.0,0.0
9086,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,ExpressionStoreQuery::AbstractExpressionExecutor::assertQueryExpression(),SATD,0.0,6.0,3.0,,,,0.0,2.0
9115,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,"Filters::add( Object o1 , Class c1 , Object o2 , Class c2)",Not SATD,4.0,3.0,1.0,,,,0.0,0.0
9160,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InverseManager.java,"InverseManager::isLoaded( OpenJPAStateManager sm , int field)",SATD,2.0,13.0,5.0,,,,4.0,6.0
9194,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCDataImpl.java,"PCDataImpl::store( OpenJPAStateManager sm , BitSet fields)",Not SATD,2.0,12.0,5.0,,,,3.0,8.0
9213,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,"PCState::beforeNontransactionalRead( StateManagerImpl context , int field)",Not SATD,2.0,3.0,1.0,,,,1.0,2.0
9221,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,PCState::persist( StateManagerImpl context),Not SATD,1.0,3.0,1.0,,,,0.0,0.0
9223,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,"PCState::beforeOptimisticRead( StateManagerImpl context , int field)",SATD,2.0,3.0,1.0,,,,0.0,0.0
9226,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,PCState::isTransactional(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
9244,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,"QueryImpl::QueryImpl( Broker broker , String language , StoreQuery storeQuery)",Not SATD,3.0,8.0,1.0,,,,,
9246,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,QueryImpl::newCompilation(),Not SATD,0.0,6.0,1.0,,,,,
9249,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,"QueryImpl::setResultMapping( Class scope , String name)",Not SATD,2.0,12.0,1.0,,,,,
9303,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,"StateManagerImpl::initialize( Class cls , PCState state)",Not SATD,2.0,26.0,8.0,,,,0.0,6.0
9337,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,StateManagerImpl::dirty( String field),Not SATD,1.0,7.0,2.0,,,,1.0,0.0
9355,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,"StateManagerImpl::storeField( int field , Object val , FieldManager fm)",Not SATD,3.0,46.0,19.0,,,,0.0,2.0
9363,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,"StateManagerImpl::settingBooleanField( PersistenceCapable pc , int field , boolean curVal , boolean newVal , int set)",Not SATD,5.0,18.0,4.0,,,,0.0,0.0
9372,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java,"UUIDHexSeq::next( StoreContext ctx , ClassMetaData meta)",Not SATD,2.0,4.0,1.0,,,,0.0,0.0
9374,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java,"UUIDStringSeq::next( StoreContext ctx , ClassMetaData meta)",Not SATD,2.0,4.0,1.0,,,,0.0,0.0
9379,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java,VersionLockManager::setVersionCheckOnReadLock( boolean versionCheckOnReadLock),Not SATD,1.0,3.0,1.0,,,,0.0,6.0
9384,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java,"VersionLockManager::setLockLevel( OpenJPAStateManager sm , int level)",Not SATD,2.0,3.0,1.0,,,,0.0,1.0
9386,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java,"AbstractExpressionBuilder::traversePath( Path path , String field , boolean pcOnly , boolean allowNull)",Not SATD,4.0,25.0,8.0,,,,0.0,0.0
9392,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java,"AbstractExpressionBuilder::getVariable( String id , boolean bind)",Not SATD,2.0,20.0,6.0,,,,0.0,0.0
9393,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java,AbstractExpressionBuilder::getAccessPath(),Not SATD,0.0,4.0,1.0,,,,0.0,12.0
9401,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java,AbstractExpressionBuilder::bind( Value var),Not SATD,1.0,5.0,2.0,,,,0.0,0.0
9411,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java,AggregateVal::setImplicitType( Class type),Not SATD,1.0,2.0,1.0,,,,0.0,0.0
9429,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,"InMemoryExpressionFactory::matches( QueryExpressions exps , Collection group , StoreContext ctx , Object [ ] params)",Not SATD,4.0,8.0,4.0,,,,2.0,15.0
9518,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,AbstractCFMetaDataFactory::getSourceFile( SequenceMetaData meta),Not SATD,1.0,3.0,1.0,,,,1.0,3.0
9546,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,AbstractMetaDataDefaults::getDefaultAccessType(),Not SATD,0.0,3.0,1.0,,,,0.0,1.0
9548,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,AbstractMetaDataDefaults::setDefaultAccessType( int access),Not SATD,1.0,3.0,1.0,,,,0.0,0.0
9553,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,AbstractMetaDataDefaults::setIgnoreNonPersistent( boolean ignore),Not SATD,1.0,3.0,1.0,,,,0.0,0.0
9607,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,"ClassMetaData::setResolve( int mode , boolean on)",SATD,2.0,7.0,3.0,,,,4.0,4.0
9629,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,ClassMetaData::defineSuperclassFields( boolean force),Not SATD,1.0,18.0,8.0,,,,1.0,3.0
9680,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,ClassMetaData::clearExtraFieldDataTable(),Not SATD,0.0,3.0,1.0,,,,0.0,3.0
9685,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,ClassMetaData::removeDefinedSuperclassField( FieldMetaData field),Not SATD,1.0,9.0,4.0,,,,0.0,3.0
9718,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,"Extensions::getObjectExtension( String vendor , String key)",Not SATD,2.0,5.0,2.0,,,,0.0,4.0
9723,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,"Extensions::addExtension( String vendor , String key , Object value)",Not SATD,3.0,5.0,2.0,,,,0.0,1.0
9726,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,Extensions::removeExtension( String key),Not SATD,1.0,3.0,1.0,,,,1.0,0.0
9728,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,Extensions::getStringExtension( String key),Not SATD,1.0,3.0,1.0,,,,1.0,0.0
9747,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData::getDeclaredTypeCode(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
9751,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData::setValueStrategy( int strategy),Not SATD,1.0,5.0,2.0,,,,0.0,0.0
9763,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData::setInDefaultFetchGroup( boolean dfg),SATD,1.0,6.0,2.0,,,,0.0,0.0
9772,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData::getType(),Not SATD,0.0,3.0,1.0,,,,1.0,3.0
9781,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData::setProxyType( Class type),Not SATD,1.0,3.0,1.0,,,,0.0,8.0
9801,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData::getElement(),Not SATD,0.0,3.0,1.0,,,,0.0,3.0
9829,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData::setExternalValues( String values),Not SATD,1.0,4.0,1.0,,,,0.0,0.0
9855,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,FieldMetaData::getExternalizer(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
9886,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/LifecycleMetaData.java,LifecycleMetaData::getDeclaredCallbacks( int eventType),Not SATD,1.0,4.0,3.0,,,,0.0,3.0
9929,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,MetaDataRepository::setSourceMode( int mode),Not SATD,1.0,3.0,1.0,,,,0.0,1.0
9951,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,MetaDataRepository::setValidate( int validate),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
9976,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,"MetaDataRepository::removeQueryMetaData( Class cls , String name)",Not SATD,2.0,5.0,2.0,,,,1.0,2.0
10016,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java,MetaDataTool::getWriter(),Not SATD,0.0,3.0,1.0,,,,0.0,3.0
10018,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java,MetaDataTool::setRepository( MetaDataRepository repos),Not SATD,1.0,3.0,1.0,,,,2.0,3.0
10023,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java,MetaDataTool::getFile(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
10026,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java,MetaDataTool::setFile( File file),Not SATD,1.0,3.0,1.0,,,,0.0,1.0
10028,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java,MetaDataTool::getRepository(),Not SATD,0.0,10.0,2.0,,,,0.0,0.0
10030,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java,MetaDataTool::setWriter( Writer writer),Not SATD,1.0,3.0,1.0,,,,0.0,2.0
10038,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java,QueryMetaData::getSourceScope(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
10085,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java,ValueMetaDataImpl::getValueMappedByMetaData(),Not SATD,0.0,15.0,6.0,,,,2.0,0.0
10092,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java,ValueMetaDataImpl::getType(),Not SATD,0.0,3.0,2.0,,,,0.0,2.0
10121,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyCollection.java,AbstractLRSProxyCollection::getOwnerField(),Not SATD,0.0,3.0,1.0,,,,0.0,3.0
10122,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyCollection.java,AbstractLRSProxyCollection::added( Object val),Not SATD,1.0,3.0,1.0,,,,0.0,0.0
10129,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyMap.java,AbstractLRSProxyMap::isEmpty(),Not SATD,0.0,3.0,1.0,,,,0.0,4.0
10130,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyMap.java,AbstractLRSProxyMap::getOwnerField(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
10133,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyMap.java,AbstractLRSProxyMap::getChanged(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
10136,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java,"ApplicationIds::PrimaryKeyFieldManager::storeDoubleField( int field , double val)",Not SATD,2.0,3.0,1.0,,,,0.0,3.0
10173,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/CacheMap.java,CacheMap::readUnlock(),Not SATD,0.0,4.0,2.0,,,,0.0,0.0
10177,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/CacheMap.java,CacheMap::getSoftReferenceSize(),SATD,0.0,4.0,2.0,,,,0.0,0.0
10183,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/CacheMap.java,CacheMap::isEmpty(),Not SATD,0.0,3.0,1.0,,,,1.0,4.0
10189,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/CollectionChangeTrackerImpl.java,CollectionChangeTrackerImpl::added( Object elem),Not SATD,1.0,3.0,1.0,,,,0.0,0.0
10190,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/CollectionChangeTrackerImpl.java,CollectionChangeTrackerImpl::change( Object elem),SATD,1.0,3.0,1.0,,,,2.0,6.0
10205,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/Id.java,"Id::Id( Class cls , long key)",Not SATD,2.0,4.0,1.0,,,,0.0,0.0
10207,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/Id.java,Id::idHash(),Not SATD,0.0,3.0,1.0,,,,0.0,6.0
10210,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/Id.java,Id::getId(),Not SATD,0.0,3.0,1.0,,,,0.0,0.0
10213,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java,"ImplHelper::generateIdentityValue( StoreContext ctx , ClassMetaData meta , int typeCode)",Not SATD,3.0,4.0,1.0,,,,0.0,0.0
10214,openjpa,1fede626e2cad16f7bb4d77dd9fc3270a8b6b331,openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java,"ImplHelper::loadAll( Collection sms , StoreManager store , PCState state , int load , FetchState fetchState , Object context)",Not SATD,6.0,24.0,10.0,,,,1.0,12.0
